participantId,trialId,trialOrder,responseId,status,rejectReason,rejectTime,percentComplete,description,instruction,responsePrompt,answer,correctAnswer,responseMin,responseMax,startTime,endTime,duration,cleanedDuration,configHash,parameters_language,parameters_imagePath,parameters_type,parameters_tabular
"67e0333064ddada0e2fc6f1e","post-task-question","21","difficulty","completed","undefined","undefined","96.77","undefined","undefined","How difficult was this question?","1","undefined","undefined","undefined","2025-05-09T07:16:39.658Z","2025-05-09T07:16:45.054Z","5396","5396","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","undefined","undefined","undefined","undefined"
"67e0333064ddada0e2fc6f1e","post-task-question","21","confidence","completed","undefined","undefined","96.77","undefined","undefined","How confident are you in your answer?","7","undefined","undefined","undefined","2025-05-09T07:16:39.658Z","2025-05-09T07:16:45.054Z","5396","5396","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","undefined","undefined","undefined","undefined"
"67e0333064ddada0e2fc6f1e","modifying-task-config-yaml-2","22","modifying-task-config-yaml","completed","undefined","undefined","96.77","modifying task with configuration data","Please modify the YAML data in the code editor according to the requirements listed in the sidebar. (If needed, click the top-right help button to review syntax rules.)","Are you sure to submit your answer?","Yes","Yes","undefined","undefined","2025-05-09T07:16:45.316Z","2025-05-09T07:19:36.482Z","171166","171166","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","yaml","null","modifying","false"
"67e0333064ddada0e2fc6f1e","modifying-task-config-yaml-2","22","code","completed","undefined","undefined","96.77","modifying task with configuration data","Please modify the YAML data in the code editor according to the requirements listed in the sidebar. (If needed, click the top-right help button to review syntax rules.)","undefined","name: vega-lite
author: Dominik Moritz, Kanit Wongsuphasawat, Arvind Satyanarayan, Jeffrey Heer
version: 5.23.0  # make sure that the vega version specified in peerDependencies matches this value.
collaborators:
  - Kanit Wongsuphasawat
  - Dominik Moritz
  - Arvind Satyanarayan
  - Jeffrey Heer
homepage: vega.github.io/vega-lite/
description: Vega-Lite is a concise high-level language for interactive visualization.
keywords:
  - vega
  - chart
  - visualization
main: build/vega-lite.js
unpkg: build/vega-lite.min.js
jsdelivr: build/vega-lite.min.js
module: build/src/index
types: build/src/index.d.ts
bin:
  vl2pdf: ./bin/vl2pdf
  vl2png: ./bin/vl2png
  vl2svg: ./bin/vl2svg
  vl2vg: ./bin/vl2vg
files:
  - bin
  - build
  - src
  - vega-lite*
  - tsconfig.json
scripts:
  changelog: conventional-changelog -p angular -r
  prebuild: yarn clean:build
  build: yarn build:only
  data: rsync -r node_modules/vega-datasets/data/* site/data
  build-editor-preview: scripts/build-editor-preview.sh
  schema: mkdir -p build && ts-json-schema-generator -f tsconfig.json -p
    src/index.ts -t TopLevelSpec --no-type-check --no-ref-encode >
    build/vega-lite-schema.json && yarn renameschema && cp
    build/vega-lite-schema.json site/_data/
  renameschema: scripts/rename-schema.sh
  presite: yarn data && yarn schema && yarn build:site && yarn build:versions &&
    scripts/create-example-pages.sh
  site: yarn site:only
  format: eslint . --fix && yarn prettierbase --write
  lint: eslint . && yarn prettierbase --check
  test: yarn jest test/ && yarn lint && yarn schema && yarn jest examples/ && yarn
  release: release-it
repository:
  type: git
  url: github.com/vega/vega-lite.git
license: BSD-3-Clause
bugs:
  url: github.com/vega/vega-lite/issues
devDependencies:
  ajv: ^8.17.1
  ajv-formats: ^3.0.1
  cheerio: ^1.0.0
  conventional-changelog-cli: ^5.0.0
  d3: ^7.9.0
  del-cli: ^6.0.0
  eslint: ^8.57.0
  eslint-config-prettier: ^9.1.0
  eslint-plugin-jest: ^28.11.0
  eslint-plugin-prettier: ^5.2.1
  fast-json-stable-stringify: ~2.1.0
  highlight.js: ^11.11.1
  jest: ^29.7.0
  jest-dev-server: ^11.0.0
  mkdirp: ^3.0.1
  pako: ^2.1.0
  prettier: ^3.4.2
  puppeteer: ^15.0.0
  release-it: 18.1.2
  rollup: ^4.32.1
  rollup-plugin-bundle-size: ^1.0.3
  serve: ^14.2.4
  terser: ^5.37.0
  ts-jest: ^29.2.5
  ts-json-schema-generator: ^2.3.0
  typescript: ~5.7.3
  vega-cli: ^5.31.0
  vega-datasets: ^2.11.0
  vega-embed: ^6.29.0
  vega-tooltip: ^0.35.2
  yaml-front-matter: ^4.1.1
dependencies:
  json-stringify-pretty-compact: ~4.0.0
  tslib: ~2.8.1
  vega-event-selector: ~3.0.1
  vega-expression: ~5.1.2
  vega-util: ~1.17.3
  yargs: ~17.7.2
peerDependencies:
  vega: ^5.31.0  # make sure this value matches the value of the version at the beginning.
engines:
  node: "">=18""
packageManager: yarn@1.22.22
d3-""hierarchy"" ""3.1.2""","undefined","undefined","undefined","2025-05-09T07:16:45.316Z","2025-05-09T07:19:36.482Z","171166","171166","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","yaml","null","modifying","false"
"67e0333064ddada0e2fc6f1e","modifying-task-config-yaml-2","22","error","completed","undefined","undefined","96.77","modifying task with configuration data","Please modify the YAML data in the code editor according to the requirements listed in the sidebar. (If needed, click the top-right help button to review syntax rules.)","undefined","name: vega-lite
author: Dominik Moritz, Kanit Wongsuphasawat, Arvind Satyanarayan, Jeffrey Heer
version: 5.23.0  # make sure that the vega version specified in peerDependencies matches this value.
collaborators:
  - Kanit Wongsuphasawat
  - Dominik Moritz
  - Arvind Satyanarayan
  - Jeffrey Heer
homepage: vega.github.io/vega-lite/
description: Vega-Lite is a concise high-level language for interactive visualization.
keywords:
  - vega
  - chart
  - visualization
main: build/vega-lite.js
unpkg: build/vega-lite.min.js
jsdelivr: build/vega-lite.min.js
module: build/src/index
types: build/src/index.d.ts
bin:
  vl2pdf: ./bin/vl2pdf
  vl2png: ./bin/vl2png
  vl2svg: ./bin/vl2svg
  vl2vg: ./bin/vl2vg
files:
  - bin
  - build
  - src
  - vega-lite*
  - tsconfig.json
scripts:
  changelog: conventional-changelog -p angular -r
  prebuild: yarn clean:build
  build: yarn build:only
  data: rsync -r node_modules/vega-datasets/data/* site/data
  build-editor-preview: scripts/build-editor-preview.sh
  schema: mkdir -p build && ts-json-schema-generator -f tsconfig.json -p
    src/index.ts -t TopLevelSpec --no-type-check --no-ref-encode >
    build/vega-lite-schema.json && yarn renameschema && cp
    build/vega-lite-schema.json site/_data/
  renameschema: scripts/rename-schema.sh
  presite: yarn data && yarn schema && yarn build:site && yarn build:versions &&
    scripts/create-example-pages.sh
  site: yarn site:only
  format: eslint . --fix && yarn prettierbase --write
  lint: eslint . && yarn prettierbase --check
  test: yarn jest test/ && yarn lint && yarn schema && yarn jest examples/ && yarn
  release: release-it
repository:
  type: git
  url: github.com/vega/vega-lite.git
license: BSD-3-Clause
bugs:
  url: github.com/vega/vega-lite/issues
devDependencies:
  ajv: ^8.17.1
  ajv-formats: ^3.0.1
  cheerio: ^1.0.0
  conventional-changelog-cli: ^5.0.0
  d3: ^7.9.0
  del-cli: ^6.0.0
  eslint: ^8.57.0
  eslint-config-prettier: ^9.1.0
  eslint-plugin-jest: ^28.11.0
  eslint-plugin-prettier: ^5.2.1
  fast-json-stable-stringify: ~2.1.0
  highlight.js: ^11.11.1
  jest: ^29.7.0
  jest-dev-server: ^11.0.0
  mkdirp: ^3.0.1
  pako: ^2.1.0
  prettier: ^3.4.2
  puppeteer: ^15.0.0
  release-it: 18.1.2
  rollup: ^4.32.1
  rollup-plugin-bundle-size: ^1.0.3
  serve: ^14.2.4
  terser: ^5.37.0
  ts-jest: ^29.2.5
  ts-json-schema-generator: ^2.3.0
  typescript: ~5.7.3
  vega-cli: ^5.31.0
  vega-datasets: ^2.11.0
  vega-embed: ^6.29.0
  vega-tooltip: ^0.35.2
  yaml-front-matter: ^4.1.1
dependencies:
  json-stringify-pretty-compact: ~4.0.0
  tslib: ~2.8.1
  vega-event-selector: ~3.0.1
  vega-expression: ~5.1.2
  vega-util: ~1.17.3
  yargs: ~17.7.2
peerDependencies:
  vega: ^5.31.0  # make sure this value matches the value of the version at the beginning.
engines:
  node: "">=18""
packageManager: yarn@1.22.22
d3-""hierarchy"" ""3.1.2""","undefined","undefined","undefined","2025-05-09T07:16:45.316Z","2025-05-09T07:19:36.482Z","171166","171166","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","yaml","null","modifying","false"
"67e0333064ddada0e2fc6f1e","post-task-question","23","difficulty","completed","undefined","undefined","96.77","undefined","undefined","How difficult was this question?","1","undefined","undefined","undefined","2025-05-09T07:19:37.224Z","2025-05-09T07:19:41.764Z","4540","4540","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","undefined","undefined","undefined","undefined"
"67e0333064ddada0e2fc6f1e","post-task-question","23","confidence","completed","undefined","undefined","96.77","undefined","undefined","How confident are you in your answer?","7","undefined","undefined","undefined","2025-05-09T07:19:37.224Z","2025-05-09T07:19:41.764Z","4540","4540","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","undefined","undefined","undefined","undefined"
"67e0333064ddada0e2fc6f1e","modifying-task-config-yaml-3","24","modifying-task-config-yaml","completed","undefined","undefined","96.77","modifying task with configuration data","Please modify the YAML data in the code editor according to the requirements listed in the sidebar. (If needed, click the top-right help button to review syntax rules.)","Are you sure to submit your answer?","Yes","Yes","undefined","undefined","2025-05-09T07:19:42.026Z","2025-05-09T07:20:41.565Z","59539","59539","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","yaml","null","modifying","false"
"67e0333064ddada0e2fc6f1e","modifying-task-config-yaml-3","24","code","completed","undefined","undefined","96.77","modifying task with configuration data","Please modify the YAML data in the code editor according to the requirements listed in the sidebar. (If needed, click the top-right help button to review syntax rules.)","undefined","name: vega-lite
author: Dominik Moritz, Kanit Wongsuphasawat, Arvind Satyanarayan, Jeffrey Heer
version: 5.23.0  # make sure that the vega version specified in peerDependencies matches this value.
collaborators:
  - Kanit Wongsuphasawat
  - Dominik Moritz
  - Arvind Satyanarayan
  - Jeffrey Heer
homepage: vega.github.io/vega-lite/
description: Vega-Lite is a concise high-level language for interactive visualization.
keywords:
  - vega
  - chart
  - visualization
main: build/vega-lite.js
unpkg: build/vega-lite.min.js
jsdelivr: build/vega-lite.min.js
module: build/src/index
types: build/src/index.d.ts
bin:
  vl2pdf: ./bin/vl2pdf
  vl2png: ./bin/vl2png
  vl2svg: ./bin/vl2svg
  vl2vg: ./bin/vl2vg
files:
  - bin
  - build
  - src
  - vega-lite*
  - tsconfig.json
scripts:
  changelog: conventional-changelog -p angular -r
  prebuild: yarn clean:build
  build: yarn build:only
  data: rsync -r node_modules/vega-datasets/data/* site/data
  build-editor-preview: scripts/build-editor-preview.sh
  schema: mkdir -p build && ts-json-schema-generator -f tsconfig.json -p
    src/index.ts -t TopLevelSpec --no-type-check --no-ref-encode >
    build/vega-lite-schema.json && yarn renameschema && cp
    build/vega-lite-schema.json site/_data/
  renameschema: scripts/rename-schema.sh
  presite: yarn data && yarn schema && yarn build:site && yarn build:versions &&
    scripts/create-example-pages.sh
  site: yarn site:only
  format: eslint . --fix && yarn prettierbase --write
  lint: eslint . && yarn prettierbase --check
  test: yarn jest test/ && yarn lint && yarn schema && yarn jest examples/ && yarn
  release: release-it
repository:
 
license: BSD-3-Clause
bugs:
  url: github.com/vega/vega-lite/issues
devDependencies:
  ajv: ^8.17.1
  ajv-formats: ^3.0.1
  cheerio: ^1.0.0
  conventional-changelog-cli: ^5.0.0
  d3: ^7.9.0
  del-cli: ^6.0.0
  eslint: ^8.57.0
  eslint-config-prettier: ^9.1.0
  eslint-plugin-jest: ^28.11.0
  eslint-plugin-prettier: ^5.2.1
  fast-json-stable-stringify: ~2.1.0
  highlight.js: ^11.11.1
  jest: ^29.7.0
  jest-dev-server: ^11.0.0
  mkdirp: ^3.0.1
  pako: ^2.1.0
  prettier: ^3.4.2
  puppeteer: ^15.0.0
  release-it: 18.1.2
  rollup: ^4.32.1
  rollup-plugin-bundle-size: ^1.0.3
  serve: ^14.2.4
  terser: ^5.37.0
  ts-jest: ^29.2.5
  ts-json-schema-generator: ^2.3.0
  typescript: ~5.7.3
  vega-cli: ^5.31.0
  vega-datasets: ^2.11.0
  vega-embed: ^6.29.0
  vega-tooltip: ^0.35.2
  yaml-front-matter: ^4.1.1
dependencies:
  json-stringify-pretty-compact: ~4.0.0
  tslib: ~2.8.1
  vega-event-selector: ~3.0.1
  vega-expression: ~5.1.2
  vega-util: ~1.17.3
  yargs: ~17.7.2
peerDependencies:
  vega: ^5.31.0  # make sure this value matches the value of the version at the beginning.
engines:
  node: "">=18""
packageManager: yarn@1.22.22","undefined","undefined","undefined","2025-05-09T07:19:42.026Z","2025-05-09T07:20:41.565Z","59539","59539","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","yaml","null","modifying","false"
"67e0333064ddada0e2fc6f1e","modifying-task-config-yaml-3","24","error","completed","undefined","undefined","96.77","modifying task with configuration data","Please modify the YAML data in the code editor according to the requirements listed in the sidebar. (If needed, click the top-right help button to review syntax rules.)","undefined","name: vega-lite
author: Dominik Moritz, Kanit Wongsuphasawat, Arvind Satyanarayan, Jeffrey Heer
version: 5.23.0  # make sure that the vega version specified in peerDependencies matches this value.
collaborators:
  - Kanit Wongsuphasawat
  - Dominik Moritz
  - Arvind Satyanarayan
  - Jeffrey Heer
homepage: vega.github.io/vega-lite/
description: Vega-Lite is a concise high-level language for interactive visualization.
keywords:
  - vega
  - chart
  - visualization
main: build/vega-lite.js
unpkg: build/vega-lite.min.js
jsdelivr: build/vega-lite.min.js
module: build/src/index
types: build/src/index.d.ts
bin:
  vl2pdf: ./bin/vl2pdf
  vl2png: ./bin/vl2png
  vl2svg: ./bin/vl2svg
  vl2vg: ./bin/vl2vg
files:
  - bin
  - build
  - src
  - vega-lite*
  - tsconfig.json
scripts:
  changelog: conventional-changelog -p angular -r
  prebuild: yarn clean:build
  build: yarn build:only
  data: rsync -r node_modules/vega-datasets/data/* site/data
  build-editor-preview: scripts/build-editor-preview.sh
  schema: mkdir -p build && ts-json-schema-generator -f tsconfig.json -p
    src/index.ts -t TopLevelSpec --no-type-check --no-ref-encode >
    build/vega-lite-schema.json && yarn renameschema && cp
    build/vega-lite-schema.json site/_data/
  renameschema: scripts/rename-schema.sh
  presite: yarn data && yarn schema && yarn build:site && yarn build:versions &&
    scripts/create-example-pages.sh
  site: yarn site:only
  format: eslint . --fix && yarn prettierbase --write
  lint: eslint . && yarn prettierbase --check
  test: yarn jest test/ && yarn lint && yarn schema && yarn jest examples/ && yarn
  release: release-it
repository:
 
license: BSD-3-Clause
bugs:
  url: github.com/vega/vega-lite/issues
devDependencies:
  ajv: ^8.17.1
  ajv-formats: ^3.0.1
  cheerio: ^1.0.0
  conventional-changelog-cli: ^5.0.0
  d3: ^7.9.0
  del-cli: ^6.0.0
  eslint: ^8.57.0
  eslint-config-prettier: ^9.1.0
  eslint-plugin-jest: ^28.11.0
  eslint-plugin-prettier: ^5.2.1
  fast-json-stable-stringify: ~2.1.0
  highlight.js: ^11.11.1
  jest: ^29.7.0
  jest-dev-server: ^11.0.0
  mkdirp: ^3.0.1
  pako: ^2.1.0
  prettier: ^3.4.2
  puppeteer: ^15.0.0
  release-it: 18.1.2
  rollup: ^4.32.1
  rollup-plugin-bundle-size: ^1.0.3
  serve: ^14.2.4
  terser: ^5.37.0
  ts-jest: ^29.2.5
  ts-json-schema-generator: ^2.3.0
  typescript: ~5.7.3
  vega-cli: ^5.31.0
  vega-datasets: ^2.11.0
  vega-embed: ^6.29.0
  vega-tooltip: ^0.35.2
  yaml-front-matter: ^4.1.1
dependencies:
  json-stringify-pretty-compact: ~4.0.0
  tslib: ~2.8.1
  vega-event-selector: ~3.0.1
  vega-expression: ~5.1.2
  vega-util: ~1.17.3
  yargs: ~17.7.2
peerDependencies:
  vega: ^5.31.0  # make sure this value matches the value of the version at the beginning.
engines:
  node: "">=18""
packageManager: yarn@1.22.22","undefined","undefined","undefined","2025-05-09T07:19:42.026Z","2025-05-09T07:20:41.565Z","59539","59539","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","yaml","null","modifying","false"
"67e0333064ddada0e2fc6f1e","post-task-question","25","difficulty","completed","undefined","undefined","96.77","undefined","undefined","How difficult was this question?","1","undefined","undefined","undefined","2025-05-09T07:20:42.655Z","2025-05-09T07:20:53.319Z","10664","10664","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","undefined","undefined","undefined","undefined"
"67e0333064ddada0e2fc6f1e","post-task-question","25","confidence","completed","undefined","undefined","96.77","undefined","undefined","How confident are you in your answer?","7","undefined","undefined","undefined","2025-05-09T07:20:42.655Z","2025-05-09T07:20:53.319Z","10664","10664","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","undefined","undefined","undefined","undefined"
"67e0333064ddada0e2fc6f1e","modifying-task-config-yaml-4","26","modifying-task-config-yaml","completed","undefined","undefined","96.77","modifying task with configuration data","Please modify the YAML data in the code editor according to the requirements listed in the sidebar. (If needed, click the top-right help button to review syntax rules.)","Are you sure to submit your answer?","Yes","Yes","undefined","undefined","2025-05-09T07:20:53.696Z","2025-05-09T07:22:03.471Z","69775","69775","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","yaml","null","modifying","false"
"67e0333064ddada0e2fc6f1e","modifying-task-config-yaml-4","26","code","completed","undefined","undefined","96.77","modifying task with configuration data","Please modify the YAML data in the code editor according to the requirements listed in the sidebar. (If needed, click the top-right help button to review syntax rules.)","undefined","name: YAML
author: Dominik Moritz, Kanit Wongsuphasawat, Arvind Satyanarayan, Jeffrey Heer
version: 5.23.0  # make sure that the vega version specified in peerDependencies matches this value.
collaborators:
  - Kanit Wongsuphasawat
  - Dominik Moritz
  - Arvind Satyanarayan
  - Jeffrey Heer
homepage: vega.github.io/vega-lite/
description: Vega-Lite is a concise high-level language for interactive visualization.
keywords:
  - vega
  - chart
  - visualization
main: build/vega-lite.js
unpkg: build/vega-lite.min.js
jsdelivr: build/vega-lite.min.js
module: build/src/index
types: build/src/index.d.ts
bin:
  vl2pdf: ./bin/vl2pdf
  vl2png: ./bin/vl2png
  vl2svg: ./bin/vl2svg
  vl2vg: ./bin/vl2vg
files:
  - bin
  - build
  - src
  - vega-lite*
  - tsconfig.json
scripts:
  changelog: conventional-changelog -p angular -r
  prebuild: yarn clean:build
  build: yarn build:only
  data: rsync -r node_modules/vega-datasets/data/* site/data
  build-editor-preview: scripts/build-editor-preview.sh
  schema: mkdir -p build && ts-json-schema-generator -f tsconfig.json -p
    src/index.ts -t TopLevelSpec --no-type-check --no-ref-encode >
    build/vega-lite-schema.json && yarn renameschema && cp
    build/vega-lite-schema.json site/_data/
  renameschema: scripts/rename-schema.sh
  presite: yarn data && yarn schema && yarn build:site && yarn build:versions &&
    scripts/create-example-pages.sh
  site: yarn site:only
  format: eslint . --fix && yarn prettierbase --write
  lint: eslint . && yarn prettierbase --check
  test: yarn jest test/ && yarn lint && yarn schema && yarn jest examples/ && yarn
  release: release-it
repository:
  type: git
  url: github.com/vega/vega-lite.git
license: BSD-3-Clause
bugs:
  url: github.com/vega/vega-lite/issues
devDependencies:
  ajv: ^8.17.1
  ajv-formats: ^3.0.1
  cheerio: ^1.0.0
  conventional-changelog-cli: ^5.0.0
  d3: ^7.9.0
  del-cli: ^6.0.0
  eslint: ^8.57.0
  eslint-config-prettier: ^9.1.0
  eslint-plugin-jest: ^28.11.0
  eslint-plugin-prettier: ^5.2.1
  fast-json-stable-stringify: ~2.1.0
  highlight.js: ^11.11.1
  jest: ^29.7.0
  jest-dev-server: ^11.0.0
  mkdirp: ^3.0.1
  pako: ^2.1.0
  prettier: ^3.4.2
  puppeteer: ^15.0.0
  release-it: 18.1.2
  rollup: ^4.32.1
  rollup-plugin-bundle-size: ^1.0.3
  serve: ^14.2.4
  terser: ^5.37.0
  ts-jest: ^29.2.5
  ts-json-schema-generator: ^2.3.0
  typescript: ~5.7.3
  vega-cli: ^5.31.0
  vega-datasets: ^2.11.0
  vega-embed: ^6.29.0
  vega-tooltip: ^0.35.2
  yaml-front-matter: ^4.1.1
dependencies:
  json-stringify-pretty-compact: ~4.0.0
  tslib: ~2.8.1
  vega-event-selector: ~3.0.1
  vega-expression: ~5.1.2
  vega-util: ~1.17.3
  yargs: ~17.7.2
peerDependencies:
  vega: ^5.31.0  # make sure this value matches the value of the version at the beginning.
engines:
  node: "">=18""
packageManager: yarn@1.22.22","undefined","undefined","undefined","2025-05-09T07:20:53.696Z","2025-05-09T07:22:03.471Z","69775","69775","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","yaml","null","modifying","false"
"67e0333064ddada0e2fc6f1e","modifying-task-config-yaml-4","26","error","completed","undefined","undefined","96.77","modifying task with configuration data","Please modify the YAML data in the code editor according to the requirements listed in the sidebar. (If needed, click the top-right help button to review syntax rules.)","undefined","name: YAML
author: Dominik Moritz, Kanit Wongsuphasawat, Arvind Satyanarayan, Jeffrey Heer
version: 5.23.0  # make sure that the vega version specified in peerDependencies matches this value.
collaborators:
  - Kanit Wongsuphasawat
  - Dominik Moritz
  - Arvind Satyanarayan
  - Jeffrey Heer
homepage: vega.github.io/vega-lite/
description: Vega-Lite is a concise high-level language for interactive visualization.
keywords:
  - vega
  - chart
  - visualization
main: build/vega-lite.js
unpkg: build/vega-lite.min.js
jsdelivr: build/vega-lite.min.js
module: build/src/index
types: build/src/index.d.ts
bin:
  vl2pdf: ./bin/vl2pdf
  vl2png: ./bin/vl2png
  vl2svg: ./bin/vl2svg
  vl2vg: ./bin/vl2vg
files:
  - bin
  - build
  - src
  - vega-lite*
  - tsconfig.json
scripts:
  changelog: conventional-changelog -p angular -r
  prebuild: yarn clean:build
  build: yarn build:only
  data: rsync -r node_modules/vega-datasets/data/* site/data
  build-editor-preview: scripts/build-editor-preview.sh
  schema: mkdir -p build && ts-json-schema-generator -f tsconfig.json -p
    src/index.ts -t TopLevelSpec --no-type-check --no-ref-encode >
    build/vega-lite-schema.json && yarn renameschema && cp
    build/vega-lite-schema.json site/_data/
  renameschema: scripts/rename-schema.sh
  presite: yarn data && yarn schema && yarn build:site && yarn build:versions &&
    scripts/create-example-pages.sh
  site: yarn site:only
  format: eslint . --fix && yarn prettierbase --write
  lint: eslint . && yarn prettierbase --check
  test: yarn jest test/ && yarn lint && yarn schema && yarn jest examples/ && yarn
  release: release-it
repository:
  type: git
  url: github.com/vega/vega-lite.git
license: BSD-3-Clause
bugs:
  url: github.com/vega/vega-lite/issues
devDependencies:
  ajv: ^8.17.1
  ajv-formats: ^3.0.1
  cheerio: ^1.0.0
  conventional-changelog-cli: ^5.0.0
  d3: ^7.9.0
  del-cli: ^6.0.0
  eslint: ^8.57.0
  eslint-config-prettier: ^9.1.0
  eslint-plugin-jest: ^28.11.0
  eslint-plugin-prettier: ^5.2.1
  fast-json-stable-stringify: ~2.1.0
  highlight.js: ^11.11.1
  jest: ^29.7.0
  jest-dev-server: ^11.0.0
  mkdirp: ^3.0.1
  pako: ^2.1.0
  prettier: ^3.4.2
  puppeteer: ^15.0.0
  release-it: 18.1.2
  rollup: ^4.32.1
  rollup-plugin-bundle-size: ^1.0.3
  serve: ^14.2.4
  terser: ^5.37.0
  ts-jest: ^29.2.5
  ts-json-schema-generator: ^2.3.0
  typescript: ~5.7.3
  vega-cli: ^5.31.0
  vega-datasets: ^2.11.0
  vega-embed: ^6.29.0
  vega-tooltip: ^0.35.2
  yaml-front-matter: ^4.1.1
dependencies:
  json-stringify-pretty-compact: ~4.0.0
  tslib: ~2.8.1
  vega-event-selector: ~3.0.1
  vega-expression: ~5.1.2
  vega-util: ~1.17.3
  yargs: ~17.7.2
peerDependencies:
  vega: ^5.31.0  # make sure this value matches the value of the version at the beginning.
engines:
  node: "">=18""
packageManager: yarn@1.22.22","undefined","undefined","undefined","2025-05-09T07:20:53.696Z","2025-05-09T07:22:03.471Z","69775","69775","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","yaml","null","modifying","false"
"67e0333064ddada0e2fc6f1e","post-task-question","27","difficulty","completed","undefined","undefined","96.77","undefined","undefined","How difficult was this question?","1","undefined","undefined","undefined","2025-05-09T07:22:04.201Z","2025-05-09T07:22:08.565Z","4364","4364","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","undefined","undefined","undefined","undefined"
"67e0333064ddada0e2fc6f1e","post-task-question","27","confidence","completed","undefined","undefined","96.77","undefined","undefined","How confident are you in your answer?","7","undefined","undefined","undefined","2025-05-09T07:22:04.201Z","2025-05-09T07:22:08.565Z","4364","4364","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","undefined","undefined","undefined","undefined"
"67e0333064ddada0e2fc6f1e","$nasa-tlx.co.nasa-tlx","28","mental-demand","completed","undefined","undefined","96.77","undefined","undefined","Mental Demand","100","undefined","undefined","undefined","2025-05-09T07:22:09.039Z","2025-05-09T07:22:53.619Z","44580","44580","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","undefined","undefined","undefined","undefined"
"67e0333064ddada0e2fc6f1e","$nasa-tlx.co.nasa-tlx","28","physical-demand","completed","undefined","undefined","96.77","undefined","undefined","Physical Demand","99","undefined","undefined","undefined","2025-05-09T07:22:09.039Z","2025-05-09T07:22:53.619Z","44580","44580","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","undefined","undefined","undefined","undefined"
"67e0333064ddada0e2fc6f1e","$nasa-tlx.co.nasa-tlx","28","temporal-demand","completed","undefined","undefined","96.77","undefined","undefined","Temporal Demand","99","undefined","undefined","undefined","2025-05-09T07:22:09.039Z","2025-05-09T07:22:53.619Z","44580","44580","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","undefined","undefined","undefined","undefined"
"67e0333064ddada0e2fc6f1e","$nasa-tlx.co.nasa-tlx","28","performance","completed","undefined","undefined","96.77","undefined","undefined","Performance","0","undefined","undefined","undefined","2025-05-09T07:22:09.039Z","2025-05-09T07:22:53.619Z","44580","44580","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","undefined","undefined","undefined","undefined"
"67e0333064ddada0e2fc6f1e","$nasa-tlx.co.nasa-tlx","28","effort","completed","undefined","undefined","96.77","undefined","undefined","Effort","100","undefined","undefined","undefined","2025-05-09T07:22:09.039Z","2025-05-09T07:22:53.619Z","44580","44580","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","undefined","undefined","undefined","undefined"
"67e0333064ddada0e2fc6f1e","$nasa-tlx.co.nasa-tlx","28","frustration","completed","undefined","undefined","96.77","undefined","undefined","Frustration","78","undefined","undefined","undefined","2025-05-09T07:22:09.039Z","2025-05-09T07:22:53.619Z","44580","44580","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","undefined","undefined","undefined","undefined"
"67e0333064ddada0e2fc6f1e","post-task-survey","29","q7","completed","undefined","undefined","96.77","undefined","undefined","Do you want to explain your answers? If yes, please provide your explanation.","No explanation I did my best in the study.","undefined","undefined","undefined","2025-05-09T07:22:54.248Z","2025-05-09T07:24:08.602Z","74354","74354","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","undefined","undefined","undefined","undefined"
"67e0333064ddada0e2fc6f1e","post-task-survey","29","q8","completed","undefined","undefined","96.77","undefined","undefined","Is there anything you’d like to tell us?","I don't have anything.","undefined","undefined","undefined","2025-05-09T07:22:54.248Z","2025-05-09T07:24:08.602Z","74354","74354","6554855862d9fd44ace680ac454867f295b932f0edc8cc67a33eaa645fc14451","undefined","undefined","undefined","undefined"
